"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-05-07",0,FALSE,"596307027615354881",TRUE,NA,NA,NA,NA,NA,62,FALSE,"Vpkushwaha","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @seematripathi6: <U+0914><U+0930> <U+092B><U+093F><U+0930> <U+091F><U+093E><U+0907><U+092E><U+094D><U+0938> <U+0915><U+0947> <U+0915><U+0935><U+0930> <U+092A><U+0947><U+091C> <U+092A><U+0930> @narendramodi <U+090F><U+0915> <U+0938><U+093E><U+0932> <U+0915><U+0947> <U+0905><U+0928><U+094D><U+0926><U+0930> <U+0926><U+0942><U+0938><U+0930><U+0940> <U+092C><U+093E><U+0930> - <U+0930><U+093F><U+0915><U+093E><U+0930><U+094D><U+0921> <U+0939><U+0948> <U+092F><U+0947> <U+092D><U+0940> !
<U+092F><U+0947> <U+0939><U+0948> <U+091C><U+0932><U+0935><U+093E> ..<U+092A><U+0942><U+0930><U+0940> <U+0926><U+0941><U+0928><U+093F><U+092F><U+093E> <U+092E><U+0947><U+0902> h<U+2026>",FALSE
"2015-05-07",0,FALSE,"596307023387463680",FALSE,NA,NA,NA,NA,NA,0,FALSE,"VickySadhu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Read TIME's exclusive interview with @narendramodi http://t.co/Mgynv1piI0 via @TIMEWorld",FALSE
"2015-05-07",0,FALSE,"596307020191440896",TRUE,NA,NA,NA,NA,NA,19,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IndiaToday: PM @narendramodi backed #RBI chief Raghuram Rajan in turf war with finance ministry: Report 
http://t.co/5dypadXgCS http://<U+2026>",FALSE
"2015-05-07",0,FALSE,"596307015913222144",FALSE,NA,NA,NA,NA,NA,0,FALSE,"priyankajethwa7","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Advocate fr Raghukul ,Horizon &amp; Didwania sought fr time to comply with directns of committee #NSEL @narendramodi @PMOIndia @Dev_Fadnavis",FALSE
"2015-05-07",0,FALSE,"596307011869937664",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"gourav17jan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi @AshPlash96 kya bola tha maine ho gaya naa passed",FALSE
"2015-05-07",0,FALSE,"596307008044670977",TRUE,NA,NA,NA,NA,NA,12,FALSE,"sachanmayank04","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i_Aakanksha: @narendramodi 

Visit @Offlce0fRG <U+0915><U+094B><U+092E><U+0947><U+0921><U+0940> <U+0928><U+093E><U+0907><U+091F> <U+0926><U+0947><U+0916><U+0928><U+0947> <U+0915><U+0940> <U+091C><U+0930><U+0942><U+0930><U+0924> <U+0928><U+0939><U+093F> <U+092A><U+0921><U+0947><U+0917><U+0940><U+0964>",FALSE
"2015-05-07",0,FALSE,"596307000935329792",FALSE,NA,NA,"596303194210177024","i_Aakanksha","2228551975",0,FALSE,"rakeshsingh1967","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@i_Aakanksha @narendramodi @Offlce0fRG hahahahahaha",FALSE
"2015-05-07",0,FALSE,"596306997470887937",TRUE,NA,NA,NA,NA,NA,123,FALSE,"vaibhav_milan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tajinderbagga: PM @narendramodi again on the cover page of TIME http://t.co/RRKoTcZEg4",FALSE
"2015-05-07",0,FALSE,"596306993184317441",TRUE,NA,NA,NA,NA,NA,27,FALSE,"NawalKamboj","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306988004442114",TRUE,NA,NA,NA,NA,NA,74,FALSE,"virvikram","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @minhazmerchant: Long, clear-headed cover story &amp; interview in @TIME with PM @narendramodi http://t.co/2dhak5N2ff",FALSE
"2015-05-07",0,FALSE,"596306987983343616",TRUE,NA,NA,NA,NA,NA,2,FALSE,"Ravi_neboriya","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lotusprings: #NadiaRiots Dear PM @narendramodi pls could you spare some time to look into Hindus being Killed in Nadia &amp; elsewhere?@BJP<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306983453478912",TRUE,NA,NA,NA,NA,NA,13,FALSE,"mohanrajtn","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drramansingh: We are grateful to PM @narendramodi for helping people of Bastar to overcome limitations of seeking education by his prof<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306982761418752",TRUE,NA,NA,NA,NA,NA,27,FALSE,"143premr","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306947055296513",TRUE,NA,NA,NA,NA,NA,35,FALSE,"pkgupta_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306941279936512",FALSE,NA,NA,NA,"narendramodi","18839785",0,FALSE,"SnghAP","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@narendramodi  https://t.co/l2EU0JnQ1N",FALSE
"2015-05-07",0,FALSE,"596306938528301056",FALSE,NA,NA,"596303120545644544","Parvezalam212","410657943",0,FALSE,"mangalam_sunny","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Parvezalam212 @narendramodi .its in our mind. U can't b happy if u don't want to b happy.",FALSE
"2015-05-07",0,FALSE,"596306931972616193",TRUE,NA,NA,NA,NA,NA,83,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WSJ: How India<U+2019>s @narendramodi became a social-media #superstar http://t.co/XWTuUiZQLo http://t.co/6trZkYw8cf",FALSE
"2015-05-07",0,FALSE,"596306924372561921",FALSE,"27.0335179","78.6618671","596302422609244160","narendramodi","18839785",0,FALSE,"Akg316Arvind","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi No doubt.",FALSE
"2015-05-07",0,FALSE,"596306914079678464",TRUE,NA,NA,NA,NA,NA,12,FALSE,"rakeshsingh1967","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i_Aakanksha: @narendramodi 

Visit @Offlce0fRG <U+0915><U+094B><U+092E><U+0947><U+0921><U+0940> <U+0928><U+093E><U+0907><U+091F> <U+0926><U+0947><U+0916><U+0928><U+0947> <U+0915><U+0940> <U+091C><U+0930><U+0942><U+0930><U+0924> <U+0928><U+0939><U+093F> <U+092A><U+0921><U+0947><U+0917><U+0940><U+0964>",FALSE
"2015-05-07",0,FALSE,"596306912624386048",FALSE,NA,NA,"596247666482388992","Mission2019","3164981151",0,FALSE,"Mission2019","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi @OfficeOfRG Fake vs Real",FALSE
"2015-05-07",0,FALSE,"596306883511726080",TRUE,NA,NA,NA,NA,NA,74,FALSE,"rajgupta110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @minhazmerchant: Long, clear-headed cover story &amp; interview in @TIME with PM @narendramodi http://t.co/2dhak5N2ff",FALSE
"2015-05-07",0,FALSE,"596306875798323200",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"virende41611482","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi heartiest congratulations to PM and all citizen of India on this landmark resolution of boundary with Bangla Desh====",FALSE
"2015-05-07",0,FALSE,"596306875726987266",TRUE,NA,NA,NA,NA,NA,20,FALSE,"tivra123","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306873034350592",FALSE,NA,NA,NA,NA,NA,0,FALSE,"HariPrasad91","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Finally,  they got their shit together to do something productive. Yyyaaayyyyy https://t.co/iLGeXT7tkf",FALSE
"2015-05-07",0,FALSE,"596306861139238913",TRUE,NA,NA,NA,NA,NA,35,FALSE,"bhakt11","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306849634222082",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"AlokmohantyBjp","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi Do something sir or advice to Mr. Amit Saha. Something is wrong here in Odisha.",FALSE
"2015-05-07",0,FALSE,"596306848887648256",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"rahul8281","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi Expect something of this kind with our northern &amp; eastern boundaries within your ruling tenure....Jai Hind.",FALSE
"2015-05-07",0,FALSE,"596306844194185216",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AashnaHarjani","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PM @narendramodi thanks Congress chief @SoniaGandhiG on historic India-Bangladesh land boundary agreement.",FALSE
"2015-05-07",0,FALSE,"596306841593716736",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"ashu199019","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi if u want then all issued will closed.u r the one of the best prism minister in the world.",FALSE
"2015-05-07",0,FALSE,"596306830055251968",FALSE,NA,NA,"596296378436816896","SanjayS00663282","880141153",0,FALSE,"sv_anjan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SanjayS00663282 @HinduRajyam @986_kumar @MahaveerM_ @narendramodi Their policy is divide and rule. We are unable understand that fact",FALSE
"2015-05-07",0,FALSE,"596306828029349889",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"JiitendraGupta","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi Congratulations !!",FALSE
"2015-05-07",0,FALSE,"596306817849823234",TRUE,NA,NA,NA,NA,NA,2,FALSE,"adesh_focusnews","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FocusNewsIndia: #BREAKING | @narendramodi meets #SoniaGandhi personally after passage of  Indo-Bangla Land Boundary Bill in #LS http://<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306813848453120",TRUE,NA,NA,NA,NA,NA,13,FALSE,"darshilshah98","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IndianExpress: India-China border not volatile, both nations have 'learnt from history': PM @narendramodi http://t.co/kNHdYGxhS7 http:/<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306802062462976",TRUE,NA,NA,NA,NA,NA,1,FALSE,"jumbohulk","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madhav9nath1: @Neelam_Soti @sarkar_swati @narendramodi Well addressed emotions must b responded effectively by the person who is  in co<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306798933508097",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"zabed_hosen","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@narendramodi hope also #India will solve
#felani_murder case and all ather case and won't die any #bangladeshi in border.",FALSE
"2015-05-07",0,FALSE,"596306794894340096",TRUE,NA,NA,NA,NA,NA,29,FALSE,"pkgupta_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @monurajasthan: @OfficeOfRG <U+092F><U+0947> <U+0938><U+0924><U+094D><U+0924><U+093E> <U+092D><U+0940> <U+0915><U+094D><U+092F><U+093E> <U+091A><U+0940><U+091C> <U+0939><U+0948>? <U+091F><U+0949><U+092F><U+0932><U+0947><U+091F> <U+092E><U+0947><U+0902> <U+092A><U+0948><U+0926><U+0932> <U+0928><U+0939><U+0940><U+0902> <U+091C><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0907><U+0938><U+0915><U+0940> <U+0916><U+093E><U+0924><U+093F><U+0930> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0924><U+0928> <U+0915><U+0930> <U+0930><U+0939><U+0947> <U+0939><U+0948> ! <U+091C><U+092F> <U+0939><U+094B> 
@narendr<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306793518600193",TRUE,NA,NA,NA,NA,NA,38,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ianuragthakur: PM @narendramodi is worlds 3rd most followed leader ! -""Modi Doubles @Twitter Following To 12.1 Million Users"" @Forbes",FALSE
"2015-05-07",0,FALSE,"596306778838536193",TRUE,NA,NA,NA,NA,NA,123,FALSE,"mohanrajtn","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tajinderbagga: PM @narendramodi again on the cover page of TIME http://t.co/RRKoTcZEg4",FALSE
"2015-05-07",0,FALSE,"596306769074204674",TRUE,NA,NA,NA,NA,NA,16,FALSE,"GirlishKamothi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dushyanthechamp: @narendramodi got 12.1 M Followers gets 500 RT bt RG @OfficeOfRG got only 30K followers and 900+ RT @DrunkVinodMehta h<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306765777534976",TRUE,NA,NA,NA,NA,NA,20,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IndianDiplomacy: PM @narendramodi handed over 27,000 homes to Tamils in Jaffna &amp; participated in house warming ceremony #IndiaSriLanka <U+2026>",FALSE
"2015-05-07",0,FALSE,"596306760064835585",TRUE,NA,NA,NA,NA,NA,405,FALSE,"manish_rox_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD",FALSE
"2015-05-07",0,FALSE,"596306759066648577",TRUE,NA,NA,NA,NA,NA,5,FALSE,"bala1701","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mohdnavas1979: Beware of fraud builders like @DLF_India 
Check #DLFBuyerExperience for details
@PMOIndia @narendramodi @Bangaloremirror",FALSE
"2015-05-07",0,FALSE,"596306756206141440",FALSE,NA,NA,NA,"narendramodi","18839785",0,FALSE,"ultimatekashyap","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi sir everyone is fighting for economic growth but who is gona take care of our bharat mata and environment.. pls do something",FALSE
"2015-05-07",0,FALSE,"596306754540965889",FALSE,NA,NA,"596294865790468096","kavereeb","17754768",0,FALSE,"7D3vedi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kavereeb @UdayMahurkar exer of choosing natnlst frm Muslims (tho I don't believe in religion 4 ntnlst)must include @mjakbar  @narendramodi",FALSE
"2015-05-07",0,FALSE,"596306751726620672",FALSE,NA,NA,"596302882405683201","narendramodi","18839785",0,FALSE,"devyanisinghHR","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi sir please make constructive relations with our farmers too once u done with foreigners.",FALSE
"2015-05-07",0,FALSE,"596306747460976640",FALSE,NA,NA,NA,NA,NA,0,FALSE,"arallan78","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Most useless MP of BJP. Zero questions asked, zero participation in debates, 45% attendance @narendramodi @BJP4India https://t.co/qR7XRYv5Pz",FALSE
"2015-05-07",0,FALSE,"596306743795154944",TRUE,NA,NA,NA,NA,NA,1,FALSE,"gknigam","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @monicanitin: @narendramodi Happy to hear this.Sir, also,Sports,Civil aviation Food &amp; agriculture not in line with Your Vision. Pls take<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306741354041345",TRUE,NA,NA,NA,NA,NA,22,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jal_Kukdi: And @narendramodi will troll @OfficeOfRG by making Amethi a smart city! <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>
http://t.co/WFa2KbHTLD",FALSE
"2015-05-07",0,FALSE,"596306732906782720",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"__pradeep_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Sir did she said anything about that No Ball incident?",FALSE
"2015-05-07",0,FALSE,"596306716968361985",FALSE,NA,NA,NA,NA,NA,0,FALSE,"VinayaKantRai2","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",".CONG GAVE TIBET AND INDIAN TERRITORY TO CHINA N KEPT CHANTING NAME OF DAWOODNOW USING THESE TO ATTACK BJP@narendramodi @AmitShahOffice",FALSE
"2015-05-07",0,FALSE,"596306716293091328",FALSE,NA,NA,"595902010236375040","therealkapildev","3163548300",0,FALSE,"subhasbb1984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@therealkapildev @narendramodi",FALSE
"2015-05-07",0,FALSE,"596306713038303232",TRUE,NA,NA,NA,NA,NA,2,FALSE,"ramniwasb83","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i_Aakanksha: @narendramodi 

@Offlce0fRG Follow <U+0924><U+094B> <U+092C><U+0928><U+0924><U+093E> <U+0939><U+0948> <U+0907><U+0938><U+0915><U+094B><U+0964>",FALSE
"2015-05-07",0,FALSE,"596306712048504832",TRUE,NA,NA,NA,NA,NA,18,FALSE,"yadavbrajkishor","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OfficeOffRG: <U+0906> <U+0917><U+092F><U+093E> <U+092E><U+0948><U+0902><U+0964> @narendramodi <U+091C><U+0940> <U+0938><U+094D><U+0935><U+093E><U+0917><U+0924> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+094B><U+0917><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E><U+0964>",FALSE
"2015-05-07",0,FALSE,"596306704007962624",FALSE,NA,NA,"596294839420858369","IshanMishr","605640136",0,FALSE,"warisali77","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@IshanMishr @VarshaRitu_ @narendramodi kyoun musalmano ke peeche pade ho Bhai",FALSE
"2015-05-07",0,FALSE,"596306698555404288",TRUE,NA,NA,NA,NA,NA,3,FALSE,"HinduRajyam","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @ravie_k_dhiman: @SanjayS00663282 @HinduRajyam @MahaveerM_ @narendramodi Unite to stop TMC from pushing BENGAL to disaster! All Bangla s<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306698073059328",TRUE,NA,NA,NA,NA,NA,405,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD",FALSE
"2015-05-07",0,FALSE,"596306692687667200",FALSE,NA,NA,"596305756376424448","ashishtikoo31","159540538",0,FALSE,"ashishtikoo31","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just because @narendramodi is returning favors for his 2014 win, he is failing to understand his communication failure on his achievements!",FALSE
"2015-05-07",0,FALSE,"596306692654006272",FALSE,NA,NA,"596306189094293509","SuchayVora","106045873",0,FALSE,"SuchayVora","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi @AmitShahOffice do you go and voice your frustration when SHE opposes you for Land bill ?",FALSE
"2015-05-07",0,FALSE,"596306685733392384",FALSE,NA,NA,NA,NA,NA,0,FALSE,"makeysitlhou","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dear @narendramodi Why fear people exercising their right to stand up and be counted, consulted and compensated? https://t.co/r8F5z4uMw8",FALSE
"2015-05-07",0,FALSE,"596306683741097984",TRUE,NA,NA,NA,NA,NA,20,FALSE,"bhakt11","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306668683571202",TRUE,NA,NA,NA,NA,NA,123,FALSE,"patelpharm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tajinderbagga: PM @narendramodi again on the cover page of TIME http://t.co/RRKoTcZEg4",FALSE
"2015-05-07",0,FALSE,"596306656243290112",TRUE,NA,NA,NA,NA,NA,1,FALSE,"HinduRajyam","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @SanjayS00663282: @Ashok110111 @HinduRajyam @MahaveerM_ @narendramodi THE TRAGEDY IS THAT #HISTORY IS #REPEATING AND #BENGALIS ARE NOT A<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306646109790208",TRUE,NA,NA,NA,NA,NA,2,FALSE,"SanghaviKirti","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lotusprings: #NadiaRiots Dear PM @narendramodi pls could you spare some time to look into Hindus being Killed in Nadia &amp; elsewhere?@BJP<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306643748458496",TRUE,NA,NA,NA,NA,NA,16,FALSE,"INCAseemKP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dushyanthechamp: @narendramodi got 12.1 M Followers gets 500 RT bt RG @OfficeOfRG got only 30K followers and 900+ RT @DrunkVinodMehta h<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306640879550464",TRUE,NA,NA,NA,NA,NA,19,FALSE,"tivra123","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R",FALSE
"2015-05-07",0,FALSE,"596306640036601856",FALSE,NA,NA,"596293918594961408","htTweets","36327407",0,FALSE,"raahulworld2009","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@httweets @narendramodi Seriously! They shld take care of their own backyard! Our minorities are just like every other citizen to us!",FALSE
"2015-05-07",1,FALSE,"596306636995604481",FALSE,"0","0","596305953080750080","panditskt","74939637",0,FALSE,"surajitdasgupta","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@panditskt @narendramodi Very good.",FALSE
"2015-05-07",0,FALSE,"596306633703034881",FALSE,NA,NA,"596302959761227776","narendramodi","18839785",0,FALSE,"awindlass","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@narendramodi Huge Act..Our best wishes  and prayers for all the strength for replicating the same with all neighbours",FALSE
"2015-05-07",0,FALSE,"596306626316865536",TRUE,NA,NA,NA,NA,NA,19,FALSE,"bhakt11","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R",FALSE
"2015-05-07",0,FALSE,"596306613952061440",TRUE,NA,NA,NA,NA,NA,4,FALSE,"atul_khatri99","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @siddarthpaim: @narendramodi it would be more historic if both houses pass a resolution to deport Bangladeshi immigrants @BJPRajnathSing<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306610458243073",TRUE,NA,NA,NA,NA,NA,27,FALSE,"bhakt11","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>",FALSE
"2015-05-07",0,FALSE,"596306604883988481",TRUE,NA,NA,NA,NA,NA,8,FALSE,"krshah787","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vikingthakkar: @narendramodi Sir. We Indians &amp; the world expect nothing less than historic milestones from this #BJP Govt under yr lead<U+2026>",FALSE
